,cost,reduced_scenario_5,probability_5,reduced_scenario_10,probability_10,reduced_scenario_15,probability_15,reduced_scenario_20,probability_20,reduced_scenario_30,probability_30
347,345021182.95715743,321.0,0.0,254.0,0.0,125.0,0.0,125.0,0.0,125.0,0.0
348,353939751.23909044,380.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0
349,348927415.9805149,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0
350,353545286.79102945,380.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0
351,356401162.0615422,245.0,0.0,245.0,0.0,245.0,0.0,245.0,0.0,245.0,0.0
352,344117546.2324361,321.0,0.0,254.0,0.0,254.0,0.0,254.0,0.0,254.0,0.0
353,344936437.9690188,321.0,0.0,254.0,0.0,125.0,0.0,125.0,0.0,125.0,0.0
354,346399848.65472466,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0
355,359847666.073219,245.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0
356,340941761.433406,386.0,0.0,386.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
357,345883976.74291795,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0,97.0,0.0
358,351661160.8382476,380.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0
359,352133516.3676171,380.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0
360,340772902.4820084,386.0,0.0,386.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
361,337203629.69998163,386.0,0.0,313.0,0.0,313.0,0.0,313.0,0.0,313.0,0.0
362,340004593.0182995,386.0,0.0,401.0,0.0,401.0,0.0,401.0,0.0,49.0,0.0
363,348386890.6031326,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,269.0,0.0
364,339761233.8170639,386.0,0.0,401.0,0.0,401.0,0.0,401.0,0.0,401.0,0.0
365,344008829.74959755,386.0,0.0,254.0,0.0,254.0,0.0,254.0,0.0,254.0,0.0
366,342485636.0092553,386.0,0.0,386.0,0.0,76.0,0.0,76.0,0.0,35.0,0.0
367,346202419.764944,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0
368,346398582.2107226,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0
369,344700431.74896497,321.0,0.0,254.0,0.0,125.0,0.0,125.0,0.0,262.0,0.0
370,347015514.7727623,321.0,0.0,321.0,0.0,321.0,0.0,60.0,0.0,60.0,0.0
371,353713767.3848692,380.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0
372,339594977.9759369,386.0,0.0,401.0,0.0,401.0,0.0,401.0,0.0,401.0,0.0
373,347220900.51608896,321.0,0.0,321.0,0.0,396.0,0.0,60.0,0.0,60.0,0.0
374,343694318.0944027,386.0,0.0,254.0,0.0,254.0,0.0,254.0,0.0,131.0,0.0
375,341169889.1540835,386.0,0.0,386.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
376,337731979.6802635,386.0,0.0,313.0,0.0,313.0,0.0,313.0,0.0,248.0,0.0
377,344493455.6754088,321.0,0.0,254.0,0.0,254.0,0.0,254.0,0.0,262.0,0.0
378,346182429.4688023,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0
379,348157621.9712537,70.0,0.0,70.0,0.0,396.0,0.0,396.0,0.0,269.0,0.0
380,351782740.28743815,380.0,0.14400000000000002,380.0,0.10400000000000001,380.0,0.07,380.0,0.05800000000000001,380.0,0.05800000000000001
381,345458639.11912894,321.0,0.0,321.0,0.0,125.0,0.0,125.0,0.0,97.0,0.0
382,340505283.04195356,386.0,0.0,401.0,0.0,100.0,0.0,100.0,0.0,49.0,0.0
383,343841486.18317324,386.0,0.0,254.0,0.0,254.0,0.0,254.0,0.0,131.0,0.0
384,337920899.39837945,386.0,0.0,313.0,0.0,313.0,0.0,313.0,0.0,248.0,0.0
385,350677356.655481,380.0,0.0,380.0,0.0,200.0,0.0,422.0,0.0,422.0,0.0
386,341864123.9830509,386.0,0.32400000000000007,386.0,0.14,386.0,0.07,386.0,0.07,386.0,0.054000000000000006
387,342730227.58602935,386.0,0.0,386.0,0.0,76.0,0.0,76.0,0.0,35.0,0.0
388,350093464.0016712,70.0,0.0,70.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0
389,346414886.886671,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0
390,350771347.61681646,380.0,0.0,380.0,0.0,200.0,0.0,422.0,0.0,422.0,0.0
391,356110803.3535447,245.0,0.0,245.0,0.0,245.0,0.0,245.0,0.0,245.0,0.0
392,341014908.90895724,386.0,0.0,386.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
393,342870009.47516656,386.0,0.0,386.0,0.0,76.0,0.0,76.0,0.0,76.0,0.0
394,343542327.4614246,386.0,0.0,254.0,0.0,76.0,0.0,76.0,0.0,131.0,0.0
395,345470346.90643406,321.0,0.0,321.0,0.0,125.0,0.0,125.0,0.0,97.0,0.0
396,347691202.87442327,70.0,0.0,70.0,0.0,396.0,0.10600000000000001,396.0,0.08,396.0,0.04000000000000001
397,347730502.6781683,70.0,0.0,70.0,0.0,396.0,0.0,396.0,0.0,396.0,0.0
398,342098836.8174738,386.0,0.0,386.0,0.0,386.0,0.0,386.0,0.0,386.0,0.0
399,349031207.21704715,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,266.0,0.0
400,349124870.60423374,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,266.0,0.0
401,339628632.6914415,386.0,0.0,401.0,0.07,401.0,0.048,401.0,0.048,401.0,0.020000000000000004
402,349833580.8854923,70.0,0.0,70.0,0.0,200.0,0.0,200.0,0.0,114.0,0.0
403,340482399.5790379,386.0,0.0,401.0,0.0,100.0,0.0,100.0,0.0,49.0,0.0
404,352383934.6873483,380.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0
405,345071385.8963788,321.0,0.0,254.0,0.0,125.0,0.0,125.0,0.0,125.0,0.0
406,347313474.9339013,321.0,0.0,321.0,0.0,396.0,0.0,60.0,0.0,60.0,0.0
407,353423460.1947927,380.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0
408,337141267.52817965,386.0,0.0,313.0,0.0,313.0,0.0,313.0,0.0,313.0,0.0
409,350992396.04314494,380.0,0.0,380.0,0.0,380.0,0.0,422.0,0.0,422.0,0.0
410,345905823.89691865,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0,97.0,0.0
411,342537339.80585617,386.0,0.0,386.0,0.0,76.0,0.0,76.0,0.0,35.0,0.0
412,351509146.2541125,380.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0
413,348487066.37624323,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0
414,346639923.48248196,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0
415,356513178.12216735,245.0,0.0,245.0,0.0,245.0,0.0,245.0,0.0,245.0,0.0
416,344590940.160707,321.0,0.0,254.0,0.0,254.0,0.0,254.0,0.0,262.0,0.0
417,350489515.5622629,380.0,0.0,380.0,0.0,200.0,0.0,422.0,0.0,422.0,0.0
418,343183566.4088347,386.0,0.0,254.0,0.0,76.0,0.0,76.0,0.0,76.0,0.0
419,370020731.9578145,245.0,0.0,6.0,0.0,6.0,0.0,419.0,0.002,419.0,0.002
420,346539791.1256128,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0
421,339625506.5036072,386.0,0.0,401.0,0.0,401.0,0.0,401.0,0.0,401.0,0.0
422,350760350.07977235,380.0,0.0,380.0,0.0,200.0,0.0,422.0,0.04200000000000001,422.0,0.04200000000000001
423,348775883.87816435,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0
424,355411185.21869504,245.0,0.0,245.0,0.0,245.0,0.0,245.0,0.0,429.0,0.0
425,344946072.09658813,321.0,0.0,254.0,0.0,125.0,0.0,125.0,0.0,125.0,0.0
426,358719293.0543018,245.0,0.0,6.0,0.0,6.0,0.0,278.0,0.0,278.0,0.0
427,342824941.55486053,386.0,0.0,386.0,0.0,76.0,0.0,76.0,0.0,76.0,0.0
428,345134449.0662362,321.0,0.0,254.0,0.0,125.0,0.0,125.0,0.0,125.0,0.0
429,355084053.36085343,245.0,0.0,245.0,0.0,245.0,0.0,245.0,0.0,429.0,0.022000000000000006
430,348405550.35357994,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,269.0,0.0
431,340222904.61367583,386.0,0.0,401.0,0.0,401.0,0.0,401.0,0.0,49.0,0.0
432,339875491.7385623,386.0,0.0,401.0,0.0,401.0,0.0,401.0,0.0,401.0,0.0
433,350036397.86200005,70.0,0.0,70.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0
434,348012582.1411169,70.0,0.0,70.0,0.0,396.0,0.0,396.0,0.0,269.0,0.0
435,349402245.7181118,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,266.0,0.0
436,353653827.2686693,380.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0
437,362358452.38302803,245.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0
438,349142214.2583245,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,266.0,0.0
439,348866723.94615215,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0
440,343645159.73762685,386.0,0.0,254.0,0.0,254.0,0.0,254.0,0.0,131.0,0.0
441,344318061.3458842,321.0,0.0,254.0,0.0,254.0,0.0,254.0,0.0,254.0,0.0
442,357581549.8064612,245.0,0.0,245.0,0.0,245.0,0.0,278.0,0.0,278.0,0.0
443,344262033.0230135,321.0,0.0,254.0,0.0,254.0,0.0,254.0,0.0,254.0,0.0
444,340910637.93487066,386.0,0.0,386.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
445,344843219.3095318,321.0,0.0,254.0,0.0,125.0,0.0,125.0,0.0,262.0,0.0
446,342746405.152305,386.0,0.0,386.0,0.0,76.0,0.0,76.0,0.0,35.0,0.0
447,347625151.6138801,70.0,0.0,70.0,0.0,396.0,0.0,396.0,0.0,396.0,0.0
448,348462495.5531005,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0
449,360455251.57926816,245.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0
450,350619500.6203746,380.0,0.0,380.0,0.0,200.0,0.0,422.0,0.0,422.0,0.0
451,346341858.16459,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0
452,352153322.13137454,380.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0
453,344017868.41408306,386.0,0.0,254.0,0.0,254.0,0.0,254.0,0.0,254.0,0.0
454,344571683.2034998,321.0,0.0,254.0,0.0,254.0,0.0,254.0,0.0,262.0,0.0
455,349630633.3372695,70.0,0.0,70.0,0.0,200.0,0.0,200.0,0.0,114.0,0.0
456,348791144.0524693,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0
457,338506502.1048521,386.0,0.0,401.0,0.0,401.0,0.0,401.0,0.0,248.0,0.0
458,345994104.55799234,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0,97.0,0.0
459,344177512.90225065,321.0,0.0,254.0,0.0,254.0,0.0,254.0,0.0,254.0,0.0
460,351863620.85002047,380.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0
461,351772890.6945584,380.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0
462,352869905.1985238,380.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0
463,361404387.93329734,245.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0
464,345606743.6254276,321.0,0.0,321.0,0.0,125.0,0.0,125.0,0.0,97.0,0.0
465,348052268.41472775,70.0,0.0,70.0,0.0,396.0,0.0,396.0,0.0,269.0,0.0
466,346785026.2706173,321.0,0.0,321.0,0.0,321.0,0.0,60.0,0.0,60.0,0.0
467,349061538.3243735,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,266.0,0.0
468,347986176.98041344,70.0,0.0,70.0,0.0,396.0,0.0,396.0,0.0,269.0,0.0
469,343936022.33365333,386.0,0.0,254.0,0.0,254.0,0.0,254.0,0.0,254.0,0.0
470,340361143.0804704,386.0,0.0,401.0,0.0,100.0,0.0,100.0,0.0,49.0,0.0
471,337384152.4581818,386.0,0.0,313.0,0.0,313.0,0.0,313.0,0.0,313.0,0.0
472,342057618.02477175,386.0,0.0,386.0,0.0,386.0,0.0,386.0,0.0,386.0,0.0
473,342617556.31743556,386.0,0.0,386.0,0.0,76.0,0.0,76.0,0.0,35.0,0.0
474,339063613.7234746,386.0,0.0,401.0,0.0,401.0,0.0,401.0,0.0,248.0,0.0
475,346251932.22406834,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0,321.0,0.0
476,343403310.1325876,386.0,0.0,254.0,0.0,76.0,0.0,76.0,0.0,131.0,0.0
477,347220333.41449785,321.0,0.0,321.0,0.0,396.0,0.0,60.0,0.0,60.0,0.0
478,343437683.23788136,386.0,0.0,254.0,0.0,76.0,0.0,76.0,0.0,131.0,0.0
479,340646523.7202868,386.0,0.0,401.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
480,351503210.21629566,380.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0
481,351192175.9565248,380.0,0.0,380.0,0.0,380.0,0.0,422.0,0.0,422.0,0.0
482,341868206.8424562,386.0,0.0,386.0,0.0,386.0,0.0,386.0,0.0,386.0,0.0
483,347181506.61383134,321.0,0.0,321.0,0.0,396.0,0.0,60.0,0.0,60.0,0.0
484,340628940.001226,386.0,0.0,401.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
485,348780328.9292734,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0
486,349215409.7612737,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,266.0,0.0
487,339734112.48622805,386.0,0.0,401.0,0.0,401.0,0.0,401.0,0.0,401.0,0.0
488,348081215.26178503,70.0,0.0,70.0,0.0,396.0,0.0,396.0,0.0,269.0,0.0
489,350874154.12303495,380.0,0.0,380.0,0.0,200.0,0.0,422.0,0.0,422.0,0.0
490,350231160.6443037,70.0,0.0,70.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0
491,348565089.1081066,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0
492,345274923.099187,321.0,0.0,321.0,0.0,125.0,0.0,125.0,0.0,125.0,0.0
493,351133960.5931383,380.0,0.0,380.0,0.0,380.0,0.0,422.0,0.0,422.0,0.0
494,347516327.5728136,321.0,0.0,321.0,0.0,396.0,0.0,396.0,0.0,396.0,0.0
495,335625199.9568019,386.0,0.0,313.0,0.0,313.0,0.0,313.0,0.0,313.0,0.0
496,341560321.32028127,386.0,0.0,386.0,0.0,386.0,0.0,386.0,0.0,386.0,0.0
497,340462063.066532,386.0,0.0,401.0,0.0,100.0,0.0,100.0,0.0,49.0,0.0
498,352923320.9076235,380.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0,276.0,0.0
499,348043917.60896796,70.0,0.0,70.0,0.0,396.0,0.0,396.0,0.0,269.0,0.0
