,cost,reduced_scenario_5,probability_5,reduced_scenario_10,probability_10,reduced_scenario_15,probability_15,reduced_scenario_20,probability_20,reduced_scenario_30,probability_30
81,1.9101786348323126,371.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0
82,1.8505059047420578,216.0,0.0,157.0,0.0,36.0,0.0,36.0,0.0,217.0,0.0
83,1.8834109939783668,363.0,0.0,363.0,0.0,256.0,0.0,256.0,0.0,256.0,0.0
84,1.9153343048873395,371.0,0.0,371.0,0.0,371.0,0.0,371.0,0.0,87.0,0.0
85,1.8859184638189985,409.0,0.0,409.0,0.0,256.0,0.0,256.0,0.0,256.0,0.0
86,1.8092369854573773,375.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0
87,1.9146036740398866,371.0,0.0,371.0,0.0,371.0,0.0,371.0,0.0,87.0,0.012
88,1.8817418164787945,363.0,0.0,363.0,0.0,256.0,0.0,256.0,0.0,256.0,0.0
89,1.854633480501971,216.0,0.0,216.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0
90,1.8818389173861756,363.0,0.0,363.0,0.0,256.0,0.0,256.0,0.0,256.0,0.0
91,1.917131603547154,371.0,0.0,371.0,0.0,371.0,0.0,371.0,0.0,87.0,0.0
92,1.841975400309566,375.0,0.0,443.0,0.0,443.0,0.0,298.0,0.0,298.0,0.0
93,1.8680916168071755,216.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0
94,1.8691714518028446,363.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0
95,1.8822922068861336,363.0,0.0,363.0,0.0,256.0,0.0,256.0,0.0,256.0,0.0
96,1.8798296823787422,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0,399.0,0.0
97,1.874182875313943,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0
98,1.8396590679488738,375.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0
99,1.8702437197309343,363.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,207.0,0.0
100,1.8173739999378768,375.0,0.0,15.0,0.0,15.0,0.0,496.0,0.0,496.0,0.0
101,1.8944305812144968,409.0,0.0,409.0,0.0,409.0,0.0,409.0,0.0,409.0,0.0
102,1.83179385250983,375.0,0.0,375.0,0.0,375.0,0.0,375.0,0.0,375.0,0.0
103,1.9185323006266677,371.0,0.0,371.0,0.0,371.0,0.0,371.0,0.0,371.0,0.0
104,1.809688206365954,375.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0
105,1.8291231197541609,375.0,0.0,375.0,0.0,375.0,0.0,375.0,0.0,282.0,0.0
106,1.858364465827146,216.0,0.0,216.0,0.0,216.0,0.0,216.0,0.0,319.0,0.0
107,1.8473676272228123,216.0,0.0,157.0,0.0,157.0,0.0,157.0,0.0,157.0,0.0
108,1.8544780357309438,216.0,0.0,216.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0
109,1.8428163151271617,375.0,0.0,157.0,0.0,157.0,0.0,298.0,0.0,298.0,0.0
110,1.857849763906657,216.0,0.0,216.0,0.0,216.0,0.0,216.0,0.0,319.0,0.0
111,1.8532141142027532,216.0,0.0,216.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0
112,1.9356932610637285,371.0,0.0,371.0,0.0,6.0,0.0,6.0,0.0,112.0,0.012
113,1.8954510120387495,409.0,0.0,409.0,0.0,409.0,0.0,409.0,0.0,409.0,0.0
114,1.8789926879645722,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0,399.0,0.0
115,1.837776581532518,375.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0
116,1.9067866071918487,409.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0
117,1.88278621052826,363.0,0.0,363.0,0.0,256.0,0.0,256.0,0.0,256.0,0.0
118,1.8750796487268442,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0
119,1.8646136649205511,216.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,198.0,0.0
120,1.887040510044069,409.0,0.0,409.0,0.0,256.0,0.0,256.0,0.0,385.0,0.0
121,1.8426164337502078,375.0,0.0,157.0,0.0,157.0,0.0,298.0,0.0,298.0,0.0
122,1.8388489599009163,375.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0,443.0,0.0
123,1.8040710927198762,375.0,0.0,15.0,0.0,66.0,0.0,66.0,0.0,66.0,0.0
124,1.8570669235660153,216.0,0.0,216.0,0.0,216.0,0.0,216.0,0.0,319.0,0.0
125,1.8510957381681254,216.0,0.0,157.0,0.0,36.0,0.0,36.0,0.0,217.0,0.0
126,1.8430134716126054,375.0,0.0,157.0,0.0,157.0,0.0,298.0,0.0,298.0,0.0
127,1.866975089932259,216.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0
128,1.8780430952243674,363.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0,399.0,0.0
129,1.8694261609538514,363.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0
